"population","river","year","surveydate","pos.weir","pos.trap","siteid","sex","origin","forklength","agedesignation","age.best","age.cwt","age.scale","age.key","age.length","prespawn","oppunch.present","oppunch.type","objective","mark.recap.eligible"
"Catherine","Catherine Creek",2015,2015-09-09,"above","above","CATH4","F","Hat",715,"Adult",4,NA,4,NA,4,"Spawned","Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2015,2015-09-01,"above","above","CATH4","F","Hat",758,"Adult",4,NA,4,NA,4,"Spawned","Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2015,2015-09-09,"above","above","CATH4","F","Hat",715,"Adult",4,4,4,NA,4,"Spawned","Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2015,2015-09-01,"above","above","CATH4","F","Nat",800,"Adult",5,NA,5,NA,4,"Spawned","Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2015,2015-09-01,"above","above","CATH4","M","Nat",805,"Adult",4,NA,4,NA,4,NA,"Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2015,2015-09-01,"above","above","CATH4","F","Hat",720,"Adult",4,4,4,NA,4,"Spawned","Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2015,2015-09-01,"above","above","CATH4","F","Hat",712,"Adult",4,NA,NA,4,4,"Spawned","Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2015,2015-09-01,"above","above","CATH4","M","Hat",810,"Adult",4,4,4,NA,4,NA,"Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2015,2015-09-01,"above","above","CATH4","M","Nat",750,"Adult",4,NA,NA,4,4,NA,"Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2015,2015-09-09,"above","above","CATH4","F","Hat",660,"Adult",4,4,NA,NA,4,"Spawned","Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2015,2015-09-09,"above","above","CATH4","F","Hat",750,"Adult",4,4,4,NA,4,"Spawned","Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2015,2015-09-09,"above","above","CATH4","F","Hat",665,"Adult",4,NA,4,NA,4,"Spawned","Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2015,2015-09-01,"above","above","CATH4","M","Hat",840,"Adult",4,4,4,NA,4,NA,"Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2015,2015-09-09,"above","above","CATH5","M","Hat",850,"Adult",4,4,NA,NA,4,NA,"Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2015,2015-09-09,"above","above","CATH5","M","Nat",840,"Adult",5,NA,5,NA,4,NA,"Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2015,2015-09-09,"above","above","CATH5","M","Hat",705,"Adult",4,NA,4,NA,4,NA,"Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2015,2015-09-09,"above","above","CATH5","F","Hat",750,"Adult",4,NA,4,NA,4,"Spawned","Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2015,2015-09-09,"above","above","CATH5","M","Nat",770,"Adult",4,NA,4,NA,4,NA,"Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2015,2015-09-09,"above","above","CATH5","F","Hat",750,"Adult",4,NA,NA,4,4,"Spawned","Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2015,2015-09-09,"above","above","CATH5","M","Hat",690,"Adult",4,NA,NA,4,4,NA,"Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2015,2015-09-09,"above","above","CATH5","M","Nat",740,"Adult",4,NA,NA,4,4,NA,"Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2015,2015-09-09,"above","above","CATH5","M","Hat",440,"Jack",3,3,NA,NA,3,NA,"Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2015,2015-09-09,"above","above","CATH5","M","Nat",500,"Jack",3,NA,NA,3,3,NA,"Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2015,2015-09-09,"above","above","CATH5","F","Hat",720,"Adult",4,4,NA,NA,4,"Spawned","Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2015,2015-09-09,"above","above","CATH5","F","Hat",669,"Adult",4,NA,NA,4,4,"Spawned","Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2015,2015-09-09,"above","above","CATH5","M","Hat",445,"Jack",3,NA,NA,3,3,NA,"No","None","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2015,2015-09-09,"above","above","CATH5","M","Hat",695,"Adult",4,NA,NA,4,4,NA,"Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2015,2015-09-09,"above","above","CATH5","F","Hat",730,"Adult",4,NA,NA,4,4,"Spawned","Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2015,2015-09-09,"above","above","CATH5","M","Nat",860,"Adult",5,NA,NA,5,4,NA,"Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2015,2015-09-09,"above","above","CATH5","M","Hat",790,"Adult",4,4,NA,NA,4,NA,"Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2015,2015-09-09,"above","above","CATH5","F","Hat",745,"Adult",4,NA,NA,4,4,"Spawned","Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2015,2015-09-09,"above","above","CATH5","M","Hat",840,"Adult",4,4,NA,NA,4,NA,"Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2015,2015-09-09,"above","above","CATH5","F","Hat",715,"Adult",4,NA,NA,4,4,"Spawned","Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2015,2015-09-09,"above","above","CATH5","F","Hat",717,"Adult",4,NA,NA,4,4,"Spawned","Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2015,2015-09-09,"above","above","CATH5","F","Unk",872,"Adult",5,NA,NA,5,5,"Spawned","Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2015,2015-09-09,"above","above","CATH5","M","Unk",665,"Adult",4,NA,NA,4,4,NA,"No","None","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2015,2015-09-09,"above","above","CATH5","F","Hat",730,"Adult",4,NA,NA,4,4,"Spawned","Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2015,2015-09-09,"above","above","CATH5","F","Hat",682,"Adult",4,NA,NA,4,4,"Spawned","Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2015,2015-09-09,"above","above","CATH5","M","Hat",780,"Adult",4,4,NA,NA,4,NA,"Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2015,2015-09-01,"above","above","CATH5","M","Nat",720,"Adult",4,NA,4,NA,4,NA,"Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2015,2015-09-09,"above","above","CATH5","M","Nat",680,"Adult",4,NA,NA,4,4,NA,"Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2015,2015-09-09,"above","above","CATH5","F","Nat",680,"Adult",4,NA,NA,4,4,"Spawned","Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2015,2015-09-01,"above","above","CATH5","F","Nat",850,"Adult",5,NA,5,NA,4,"Spawned","Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2015,2015-09-01,"above","above","CATH5","M","Hat",805,"Adult",5,NA,NA,5,4,NA,"Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2015,2015-09-01,"above","above","CATH5","M","Nat",730,"Adult",4,NA,4,NA,4,NA,"Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2015,2015-09-01,"above","above","CATH5","F","Nat",820,"Adult",5,NA,5,NA,4,"Spawned","Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2015,2015-09-01,"above","above","CATH5","F","Hat",745,"Adult",4,NA,4,NA,4,"Spawned","Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2015,2015-09-01,"above","above","CATH5","F","Hat",765,"Adult",4,4,NA,NA,4,"Spawned","Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2015,2015-09-01,"above","above","CATH5","M","Nat",800,"Adult",4,NA,NA,4,4,NA,"Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2015,2015-09-09,"above","above","CATH5","F","Nat",665,"Adult",4,NA,4,NA,4,"Spawned","Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2015,2015-09-09,"above","above","CATH5","M","Hat",700,"Adult",4,NA,NA,4,4,NA,"Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2015,2015-09-09,"above","above","CATH5","F","Hat",695,"Adult",4,4,NA,NA,4,"Spawned","Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2015,2015-09-09,"above","above","CATH5","M","Nat",715,"Adult",4,NA,4,NA,4,NA,"Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2015,2015-09-09,"above","above","CATH5","F","Hat",730,"Adult",4,NA,NA,4,4,"Spawned","Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2015,2015-08-25,"above","above","CATH5","F","Nat",835,"Adult",4,NA,4,NA,4,"PreSpawn","Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2015,2015-09-09,"above","above","CATH5","M","Nat",950,"Adult",5,NA,5,NA,5,NA,"Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2015,2015-09-09,"above","above","CATH5","F","Hat",640,"Adult",4,NA,4,NA,4,"Spawned","Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2015,2015-09-09,"above","above","CATH5","M","Nat",605,"Adult",4,NA,4,NA,4,NA,"Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2015,2015-09-09,"above","above","CATH5","F","Hat",675,"Adult",4,4,NA,NA,4,"Spawned","Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2015,2015-09-09,"above","above","CATH5","F","Hat",775,"Adult",4,4,4,NA,4,"Spawned","Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2015,2015-09-09,"above","above","CATH5","M","Hat",710,"Adult",4,NA,NA,4,4,NA,"Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2015,2015-09-09,"above","above","CATH5","F","Hat",690,"Adult",4,NA,4,NA,4,"Spawned","Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2015,2015-09-09,"above","above","CATH6","M","Nat",510,"Jack",3,NA,3,NA,3,NA,"Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2015,2015-09-09,"above","above","CATH6","F","Hat",757,"Adult",4,4,4,NA,4,"Spawned","Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2015,2015-09-09,"above","above","CATH6","M","Hat",740,"Adult",4,4,NA,NA,4,NA,"Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2015,2015-09-09,"above","above","CATH6","M","Hat",720,"Adult",4,NA,4,NA,4,NA,"Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2015,2015-09-01,"above","above","CATH6","F","Hat",710,"Adult",4,4,4,NA,4,"Spawned","Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2015,2015-09-09,"above","above","CATH6","F","Hat",670,"Adult",4,NA,4,NA,4,"Spawned","Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2015,2015-09-09,"above","above","CATH6","M","Hat",790,"Adult",4,NA,4,NA,4,NA,"Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2015,2015-09-01,"above","above","CATH6","F","Nat",800,"Adult",5,NA,5,NA,4,"Spawned","Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2015,2015-09-09,"above","above","CATH6","F","Nat",NA,"Jack",4,NA,4,NA,3,"Spawned","Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2015,2015-09-09,"above","above","CATH6","F","Hat",710,"Adult",4,NA,4,NA,4,"Spawned","Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2015,2015-09-09,"above","above","CATH7.1K","M","Nat",729,"Adult",4,NA,4,NA,4,NA,"Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2015,2015-09-09,"above","above","CATH7.1K","M","Nat",731,"Adult",4,NA,4,NA,4,NA,"Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2015,2015-09-09,"above","above","CATH7.1K","M","Nat",806,"Adult",4,NA,NA,4,4,NA,"Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2015,2015-09-09,"above","above","CATH7.1K","F","Nat",668,"Adult",4,NA,4,NA,4,"Spawned","Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2015,2015-09-09,"below","below","CATH7.2C","M","Hat",864,NA,5,NA,NA,5,4,NA,"Yes","1ROP","Redd & Carcass",FALSE
"Catherine","Catherine Creek",2016,2016-09-12,"above","above","CATH.SCROS","M","Nat",940,"Adult",5,NA,NA,5,5,NA,"Yes","1LOP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2016,2016-08-30,"above","above","CATH3","F","Nat",660,"Adult",4,NA,4,NA,4,"Spawned","Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2016,2016-09-07,"above","above","CATH4","F","Nat",690,"Adult",4,NA,NA,4,4,"Spawned","Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2016,2016-08-30,"above","above","CATH4","F","Nat",750,"Adult",4,NA,4,NA,4,"Spawned","Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2016,2016-08-30,"above","above","CATH4","F","Nat",700,"Adult",4,NA,4,NA,4,"Spawned","Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2016,2016-08-30,"above","above","CATH4","F","Nat",745,"Adult",4,NA,NA,4,4,"Spawned","Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2016,2016-09-07,"above","above","CATH4","F","Hat",790,"Adult",4,4,4,NA,4,"Spawned","Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2016,2016-09-07,"above","above","CATH4","M","Nat",800,"Adult",4,NA,4,NA,4,NA,"Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2016,2016-08-30,"above","above","CATH4","F","Nat",705,"Adult",4,NA,4,NA,4,"Spawned","Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2016,2016-09-07,"above","above","CATH5","M","Nat",640,"Adult",4,NA,4,NA,4,NA,"Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2016,2016-09-07,"above","above","CATH5","F","Nat",650,"Adult",4,NA,4,NA,4,"Spawned","Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2016,2016-09-07,"above","above","CATH5","M","Hat",810,"Adult",4,4,4,NA,4,NA,"Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2016,2016-09-07,"above","above","CATH5","F","Hat",780,"Adult",4,4,NA,NA,4,"Spawned","Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2016,2016-09-07,"above","above","CATH5","M","Hat",720,"Adult",4,NA,4,NA,4,NA,"Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2016,2016-09-07,"above","above","CATH5","F","Hat",770,"Adult",4,NA,4,NA,4,"Spawned","Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2016,2016-09-07,"above","above","CATH5","F","Hat",700,"Adult",4,NA,4,NA,4,"Spawned","Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2016,2016-09-07,"above","above","CATH5","M","Nat",800,"Adult",4,NA,4,NA,4,NA,"Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2016,2016-09-07,"above","above","CATH5","M","Nat",760,"Adult",4,NA,4,NA,4,NA,"Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2016,2016-09-07,"above","above","CATH5","M","Nat",890,"Adult",5,NA,5,NA,5,NA,"Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2016,2016-08-30,"above","above","CATH5","M","Hat",695,"Adult",4,4,NA,NA,4,NA,"Unk","Unk","Redd & Carcass",FALSE
"Catherine","Catherine Creek",2016,2016-09-07,"above","above","CATH5","F","Nat",720,"Adult",4,NA,4,NA,4,"Spawned","Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2016,2016-09-07,"above","above","CATH5","M","Nat",650,"Adult",4,NA,4,NA,4,NA,"Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2016,2016-09-07,"above","above","CATH5","F","Hat",750,"Adult",4,4,4,NA,4,"Spawned","Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2016,2016-09-07,"above","above","CATH5","M","Hat",750,"Adult",4,NA,NA,4,4,NA,"Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2016,2016-09-07,"above","above","CATH5","M","Nat",890,"Adult",5,NA,5,NA,5,NA,"Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2016,2016-09-07,"above","above","CATH5","F","Nat",810,"Adult",5,NA,5,NA,4,"Spawned","Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2016,2016-09-07,"above","above","CATH5","F","Hat",700,"Adult",4,4,NA,NA,4,"Spawned","Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2016,2016-08-30,"above","above","CATH5","F","Nat",715,"Adult",4,NA,4,NA,4,"PreSpawn","Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2016,2016-08-30,"above","above","CATH5","F","Hat",690,"Adult",4,4,4,NA,4,"Spawned","Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2016,2016-08-30,"above","above","CATH5","M","Nat",685,"Adult",4,NA,4,NA,4,NA,"Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2016,2016-09-07,"above","above","CATH5","M","Hat",760,"Adult",4,4,NA,NA,4,NA,"Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2016,2016-09-07,"above","above","CATH5","F","Nat",835,"Adult",5,NA,5,NA,4,"Spawned","Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2016,2016-09-07,"above","above","CATH6","M","Nat",740,"Adult",4,NA,NA,4,4,NA,"Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2016,2016-08-30,"above","above","CATH6","M","Nat",710,"Adult",4,NA,NA,4,4,NA,"Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2016,2016-08-30,"above","above","CATH6","F","Hat",655,"Adult",4,4,NA,NA,4,"Spawned","Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2016,2016-09-07,"above","above","CATH6","F","Nat",670,"Adult",4,NA,NA,4,4,"Unk","Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2016,2016-09-07,"above","above","CATH6","F","Hat",670,"Adult",4,4,NA,NA,4,"Spawned","Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2016,2016-08-30,"above","above","CATH6","M","Nat",810,"Adult",4,NA,NA,4,4,NA,"Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2016,2016-09-07,"above","above","CATH7.1K","M","Hat",740,"Adult",4,NA,NA,4,4,NA,"Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2016,2016-09-07,"below","below","CATH7.2C","M","Nat",710,"Adult",4,NA,NA,4,4,NA,"Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2016,2016-08-30,"below","below","CATH7.2C","F","Nat",775,"Adult",4,NA,4,NA,4,"PreSpawn","No","None","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2016,2016-08-30,"below","below","CATH7.2C","F","Nat",660,"Adult",4,NA,4,NA,4,"PreSpawn","No","None","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2016,2016-09-07,"above","above","CATH7.K","M","Unk",530,"Jack",3,NA,NA,3,3,NA,"Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2017,2017-09-06,"above","above","CATH4","M","Hat",654,"Adult",4,NA,NA,4,4,NA,"Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2017,2017-09-06,"above","above","CATH5","F","Hat",655,"Adult",4,4,NA,NA,4,"Spawned","Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2017,2017-09-06,"above","above","CATH5","M","Nat",785,"Adult",4,NA,4,NA,4,NA,"No","None","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2017,2017-09-06,"above","above","CATH5","M","Hat",930,"Adult",5,NA,NA,5,5,NA,"Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2017,2017-09-06,"above","above","CATH5","M","Hat",700,"Adult",4,4,NA,NA,4,NA,"Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2017,2017-09-06,"above","above","CATH5","F","Hat",695,"Adult",4,4,NA,NA,4,"Spawned","Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2017,2017-08-29,"above","above","CATH5","F","Hat",709,"Adult",4,4,4,NA,4,"Spawned","Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2017,2017-09-06,"above","above","CATH5","F","Hat",680,"Adult",4,4,NA,NA,4,"Spawned","Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2017,2017-09-06,"above","above","CATH5","M","Hat",785,"Adult",4,4,NA,NA,4,NA,"Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2017,2017-09-06,"above","above","CATH5","F","Hat",700,"Adult",4,4,NA,NA,4,"Spawned","Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2017,2017-09-06,"above","above","CATH5","F","Hat",655,"Adult",4,NA,NA,4,4,"Spawned","Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2017,2017-09-06,"above","above","CATH5","F","Nat",820,"Adult",4,NA,NA,4,4,"Spawned","Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2017,2017-09-06,"above","above","CATH5","F","Hat",735,"Adult",4,NA,NA,4,4,"Spawned","Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2017,2017-09-06,"above","above","CATH5","F","Hat",650,"Adult",4,4,NA,NA,4,"Spawned","Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2017,2017-09-06,"above","above","CATH5","M","Hat",835,"Adult",4,4,NA,NA,4,NA,"Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2017,2017-09-06,"above","above","CATH6","F","Nat",845,"Adult",5,NA,5,NA,4,"Spawned","Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2017,2017-09-06,"above","above","CATH6","M","Hat",765,"Adult",4,4,NA,NA,4,NA,"Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2017,2017-09-06,"above","above","CATH6","M","Hat",720,"Adult",4,4,NA,NA,4,NA,"No","None","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2017,2017-09-06,"above","above","CATH6","F","Hat",670,"Adult",4,NA,NA,4,4,"Spawned","Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2017,2017-09-06,"above","above","CATH6","F","Hat",685,"Adult",4,NA,NA,4,4,"Spawned","Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2017,2017-09-06,"above","above","CATH6","M","Hat",665,"Adult",4,NA,NA,4,4,NA,"Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2017,2017-09-06,"above","above","CATH6","M","Nat",625,"Adult",4,NA,4,NA,4,NA,"Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2017,2017-09-06,"above","above","CATH6","M","Hat",710,"Adult",4,4,NA,NA,4,NA,"Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2017,2017-09-06,"above","above","CATH6","M","Hat",765,"Adult",4,4,NA,NA,4,NA,"No","None","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2018,2018-09-11,"above","above","CATH4","F","Hat",715,"Adult",4,4,4,NA,NA,"Spawned","Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2018,2018-09-11,"above","above","CATH4","F","Hat",673,"Adult",4,4,4,NA,NA,"Spawned","Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2018,2018-09-11,"above","above","CATH4","M","Hat",740,"Adult",NA,NA,NA,NA,NA,NA,"Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2018,2018-09-11,"above","above","CATH4","F","Hat",725,"Adult",4,4,4,NA,NA,"Spawned","Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2018,2018-09-11,"above","above","CATH5","F","Hat",775,"Adult",4,4,4,NA,NA,"Spawned","Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2018,2018-09-11,"above","above","CATH5","M","Hat",750,"Adult",3,3,NA,NA,NA,NA,"Yes","1ROP","Redd & Carcass",TRUE
"Catherine","Catherine Creek",2018,2018-09-11,"above","above","CATH5","F","Nat",690,"Adult",NA,NA,NA,NA,NA,"Spawned","Yes","1ROP","Redd & Carcass",TRUE
