"WeirLocation","TrapYear","TrapDate","Count","Sex","Origin","ForkLength","BestAge","CWTAge","PITAge","ScaleAge_Best","LengthAge","Age_Key","Recapture","Disposition","Description","New_or_recap","OpPunch"
"Catherine Creek",2015,2015-5-29 00:00:00,1,"M","Nat",760,4,,,4,4,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-5-29 00:00:00,1,"M","Nat",665,4,,,4,4,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-5-29 00:00:00,1,"F","Nat",730,4,,,4,4,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-5-29 00:00:00,1,"M","Hat",703,4,,4,,4,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-5-29 00:00:00,1,"F","Nat",827,5,,,5,5,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-5-29 00:00:00,1,"F","Nat",790,4,,,4,4,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-5-29 00:00:00,1,"M","Nat",665,4,,,4,4,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-5-29 00:00:00,1,"F","Nat",845,5,,,5,5,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-5-29 00:00:00,1,"M","Nat",675,4,,,4,4,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-5-29 00:00:00,1,"M","Nat",670,4,,,4,4,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-5-29 00:00:00,1,"F","Nat",685,4,,,4,4,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-5-29 00:00:00,1,"M","Nat",710,4,,,4,4,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-5-29 00:00:00,1,"F","Nat",827,5,,,5,5,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-5-29 00:00:00,1,"M","Nat",705,4,,,4,4,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-5-29 00:00:00,1,"F","Nat",827,5,,-10,5,5,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-5-29 00:00:00,1,"M","Nat",682,4,,,4,4,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-5-29 00:00:00,1,"M","Nat",710,4,,,4,4,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-5-29 00:00:00,1,"F","Hat",718,4,,,,4,4,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-5-29 00:00:00,1,"F","Hat",710,4,,,,4,4,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-5-30 00:00:00,1,"F","Nat",862,5,,,5,5,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-5-30 00:00:00,1,"F","Hat",685,4,,4,,4,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-5-31 00:00:00,1,"M","Nat",680,4,,,4,4,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-5-31 00:00:00,1,"F","Hat",740,4,,,,4,4,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-5-31 00:00:00,1,"F","Hat",698,4,,,,4,4,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-5-31 00:00:00,1,"F","Hat",697,4,,,,4,4,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-5-31 00:00:00,1,"M","Hat",780,5,,,,4,5,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-5-31 00:00:00,1,"F","Nat",685,4,,,4,4,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-5-31 00:00:00,1,"M","Hat",725,4,,,,4,4,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-5-31 00:00:00,1,"M","Hat",765,4,,,,4,4,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-5-31 00:00:00,1,"F","Hat",690,4,,,,4,4,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-5-31 00:00:00,1,"F","Hat",690,4,,,,4,4,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-5-31 00:00:00,1,"M","Hat",760,4,,,,4,4,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-5-31 00:00:00,1,"F","Hat",715,4,,,,4,4,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-5-31 00:00:00,1,"M","Hat",703,4,,,,4,4,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-5-31 00:00:00,1,"F","Hat",650,4,,,,4,4,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-5-31 00:00:00,1,"F","Hat",702,4,,,,4,4,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-5-31 00:00:00,1,"F","Hat",795,4,,,,4,4,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-5-31 00:00:00,1,"F","Hat",748,4,,,,4,4,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-5-31 00:00:00,1,"F","Hat",737,4,,4,,4,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-5-31 00:00:00,1,"F","Hat",655,4,,,,4,4,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-5-31 00:00:00,1,"M","Hat",695,4,,,,4,4,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-5-31 00:00:00,1,"F","Hat",750,4,,,,4,4,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-5-31 00:00:00,1,"M","Hat",770,4,,,,4,4,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-5-31 00:00:00,1,"F","Hat",735,4,,,,4,4,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-5-31 00:00:00,1,"F","Hat",735,4,,,,4,4,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-5-31 00:00:00,1,"F","Hat",795,4,,,,4,4,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-5-31 00:00:00,1,"M","Hat",735,4,,4,,4,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-5-31 00:00:00,1,"F","Hat",745,4,,,,4,4,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-5-31 00:00:00,1,"M","Hat",715,4,,,,4,4,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-5-31 00:00:00,1,"F","Hat",732,4,,,,4,4,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-5-31 00:00:00,1,"F","Hat",718,4,,,,4,4,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-5-31 00:00:00,1,"F","Hat",715,4,,,,4,4,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-5-31 00:00:00,1,"F","Hat",770,4,,,,4,4,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-5-31 00:00:00,1,"F","Hat",735,4,,,,4,4,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-5-31 00:00:00,1,"M","Hat",628,4,,4,,4,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-5-31 00:00:00,1,"F","Hat",723,4,,,,4,4,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-5-31 00:00:00,1,"M","Nat",605,3,,,3,4,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-5-31 00:00:00,1,"F","Hat",665,4,,,,4,4,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-1 00:00:00,1,"M","Nat",380,3,,,3,3,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-1 00:00:00,1,"M","Hat",541,3,,,,3,3,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-1 00:00:00,1,"M","Nat",920,5,,,5,5,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-1 00:00:00,1,"M","Nat",875,5,,,5,5,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-1 00:00:00,1,"M","Nat",707,4,,,,4,4,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-1 00:00:00,1,"M","Nat",705,4,,,4,4,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-2 00:00:00,1,"F","Nat",660,4,,,4,4,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-2 00:00:00,1,"M","Nat",695,4,,,4,4,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-2 00:00:00,1,"F","Hat",710,4,,,,4,4,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-2 00:00:00,1,"F","Hat",710,4,,,,4,4,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-2 00:00:00,1,"F","Hat",697,4,,,,4,4,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-2 00:00:00,1,"F","Hat",710,4,,,,4,4,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-2 00:00:00,1,"M","Nat",735,4,,,4,4,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-2 00:00:00,1,"M","Hat",685,4,,4,,4,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-2 00:00:00,1,"F","Hat",720,4,,,,4,4,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-3 00:00:00,1,"F","Nat",685,4,,,4,4,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-3 00:00:00,1,"M","Nat",719,4,,,,4,4,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-3 00:00:00,1,"M","Nat",912,5,,,,5,5,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-3 00:00:00,1,"M","Nat",754,4,,,,4,4,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-3 00:00:00,1,"F","Nat",740,4,,,4,4,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-3 00:00:00,1,"F","Nat",690,4,,,4,4,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-3 00:00:00,1,"F","Nat",723,4,,,4,4,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-3 00:00:00,1,"F","Nat",695,4,,,4,4,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-3 00:00:00,1,"M","Nat",712,4,,,4,4,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-3 00:00:00,1,"M","Nat",715,4,,,4,4,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-3 00:00:00,1,"F","Nat",680,4,,,4,4,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-4 00:00:00,1,"M","Nat",855,5,,,5,5,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-4 00:00:00,1,"M","Nat",765,4,,,,4,4,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-4 00:00:00,1,"M","Nat",755,4,,,4,4,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-5 00:00:00,1,"F","Nat",780,4,,,,4,4,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-5 00:00:00,1,"M","Hat",535,3,,,,3,3,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-5 00:00:00,1,"M","Nat",825,5,,,5,5,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-5 00:00:00,1,"M","Nat",565,3,,,,3,3,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-5 00:00:00,1,"F","Nat",702,4,,,4,4,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-5 00:00:00,1,"F","Nat",720,4,,,4,4,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-7 00:00:00,1,"M","Nat",698,4,,,4,4,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-7 00:00:00,1,"M","Nat",710,4,,,4,4,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-7 00:00:00,1,"M","Hat",490,3,,,,3,3,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-7 00:00:00,1,"M","Nat",695,4,,,4,4,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-7 00:00:00,1,"M","Nat",702,4,,,4,4,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-7 00:00:00,1,"F","Nat",690,4,,-10,4,4,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-7 00:00:00,1,"M","Nat",868,5,,-10,5,5,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-7 00:00:00,1,"M","Nat",765,4,,,4,4,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-7 00:00:00,1,"M","Nat",875,5,,,,5,5,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-7 00:00:00,1,"M","Hat",730,4,,,,4,4,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-7 00:00:00,1,"M","Nat",915,5,,,5,5,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-7 00:00:00,1,"F","Nat",690,4,,,4,4,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-7 00:00:00,1,"F","Hat",716,4,,,,4,4,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-7 00:00:00,1,"M","Hat",435,3,,,,3,3,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-7 00:00:00,1,"M","Nat",691,4,,,4,4,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-7 00:00:00,1,"M","Hat",608,4,,,,4,4,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-7 00:00:00,1,"M","Hat",487,3,,3,,3,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-7 00:00:00,1,"M","Nat",548,4,,-10,4,3,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-7 00:00:00,1,"M","Hat",443,3,,,,3,3,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-7 00:00:00,1,"M","Nat",673,4,,,4,4,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-7 00:00:00,1,"F","Hat",680,4,,,,4,4,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-7 00:00:00,1,"M","Nat",815,5,,,5,5,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-7 00:00:00,1,"M","Nat",720,4,,,4,4,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-7 00:00:00,1,"M","Hat",515,3,,,,3,3,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-7 00:00:00,1,"F","Nat",770,4,,,4,4,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-7 00:00:00,1,"M","Nat",735,4,,,4,4,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-7 00:00:00,1,"M","Nat",630,4,,,4,4,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-7 00:00:00,1,"M","Hat",493,3,,,,3,3,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-7 00:00:00,1,"F","Nat",645,4,,,4,4,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-7 00:00:00,1,"M","Nat",594,4,,,4,3,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-7 00:00:00,1,"M","Hat",795,4,,,,4,4,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-7 00:00:00,1,"M","Hat",525,3,,,,3,3,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-7 00:00:00,1,"M","Nat",525,3,,,3,3,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-7 00:00:00,1,"F","Nat",635,4,,,4,4,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-7 00:00:00,1,"M","Nat",462,3,,,3,3,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-7 00:00:00,1,"F","Nat",655,4,,,4,4,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-7 00:00:00,1,"M","Hat",535,3,,,,3,3,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-7 00:00:00,1,"F","Nat",670,4,,,4,4,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-7 00:00:00,1,"M","Nat",715,4,,,4,4,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-7 00:00:00,1,"F","Nat",695,4,,,4,4,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-8 00:00:00,1,"M","Nat",380,3,,,3,3,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-8 00:00:00,1,"F","Nat",675,4,,,4,4,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-8 00:00:00,1,"M","Hat",540,3,,,,3,3,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-8 00:00:00,1,"M","Nat",760,4,,,4,4,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-8 00:00:00,1,"F","Nat",675,4,,,4,4,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-8 00:00:00,1,"M","Nat",601,4,,,4,4,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-8 00:00:00,1,"F","Nat",672,4,,,4,4,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-8 00:00:00,1,"M","Nat",685,4,,,4,4,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-8 00:00:00,1,"M","Nat",685,4,,,4,4,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-8 00:00:00,1,"F","Hat",720,4,,4,,4,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-8 00:00:00,1,"M","Hat",545,3,,,,3,3,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-8 00:00:00,1,"M","Nat",742,4,,,4,4,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-8 00:00:00,1,"F","Hat",705,4,,,,4,4,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-8 00:00:00,1,"F","Hat",700,4,,4,,4,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-9 00:00:00,1,"M","Nat",846,5,,5,5,5,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-9 00:00:00,1,"M","Nat",895,5,,,5,5,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-9 00:00:00,1,"F","Nat",678,4,,,4,4,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-9 00:00:00,1,"M","Nat",660,4,,,4,4,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-9 00:00:00,1,"M","Nat",595,3,,,3,3,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-9 00:00:00,1,"M","Nat",500,3,,,,3,3,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-9 00:00:00,1,"M","Nat",675,4,,-10,4,4,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-9 00:00:00,1,"M","Nat",665,4,,,4,4,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-9 00:00:00,1,"F","Nat",700,4,,,4,4,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-9 00:00:00,1,"F","Nat",730,4,,,4,4,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-9 00:00:00,1,"M","Nat",650,4,,,4,4,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-9 00:00:00,1,"M","Nat",723,4,,,4,4,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-9 00:00:00,1,"F","Nat",750,4,,,4,4,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-9 00:00:00,1,"F","Nat",785,5,,,5,4,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-9 00:00:00,1,"M","Nat",390,3,,3,3,3,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-10 00:00:00,1,"M","Nat",674,4,,,,4,4,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-10 00:00:00,1,"F","Hat",757,4,,,,4,4,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-10 00:00:00,1,"F","Nat",718,4,,,4,4,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-11 00:00:00,1,"M","Hat",700,4,,,,4,4,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-11 00:00:00,1,"M","Nat",610,4,,,4,4,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-11 00:00:00,1,"M","Hat",815,5,,,,5,5,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-12 00:00:00,1,"M","Nat",635,4,,,4,4,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-12 00:00:00,1,"M","Nat",700,4,,,4,4,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-12 00:00:00,1,"M","Hat",815,4,,4,,5,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-12 00:00:00,1,"M","Nat",675,4,,,4,4,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-12 00:00:00,1,"F","Nat",820,4,,,4,5,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-12 00:00:00,1,"F","Nat",755,4,,,,4,4,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-12 00:00:00,1,"F","Nat",722,4,,,4,4,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-12 00:00:00,1,"M","Nat",675,4,,-10,4,4,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-12 00:00:00,1,"M","Hat",810,4,,,,5,4,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-15 00:00:00,1,"M","Nat",623,4,,,,4,4,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-15 00:00:00,1,"M","Nat",695,4,,,4,4,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-15 00:00:00,1,"M","Nat",640,4,,,4,4,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-15 00:00:00,1,"F","Nat",704,4,,,4,4,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-15 00:00:00,1,"F","Nat",725,4,,-10,4,4,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-15 00:00:00,1,"M","Hat",800,4,,,,4,4,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-15 00:00:00,1,"M","Hat",760,4,,4,,4,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-15 00:00:00,1,"F","Hat",738,4,,,,4,4,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-15 00:00:00,1,"M","Hat",755,4,,,,4,4,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-15 00:00:00,1,"F","Hat",685,4,,,,4,4,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-15 00:00:00,1,"M","Nat",510,3,,,3,3,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-16 00:00:00,1,"F","Hat",723,4,,,,4,4,1,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-16 00:00:00,1,"M","Nat",708,4,,,4,4,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-16 00:00:00,1,"F","Hat",748,4,,,,4,4,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-17 00:00:00,1,"M","Nat",815,4,,,4,5,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-17 00:00:00,1,"M","Nat",755,4,,-10,4,4,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-17 00:00:00,1,"M","Nat",765,4,,,4,4,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-17 00:00:00,1,"F","Nat",800,5,,-10,5,4,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-17 00:00:00,1,"F","Hat",732,4,,,,4,4,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-17 00:00:00,1,"F","Hat",783,4,,,,4,4,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-17 00:00:00,1,"M","Nat",455,3,,-10,3,3,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-17 00:00:00,1,"M","Hat",697,4,,,,4,4,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-17 00:00:00,1,"F","Hat",737,4,,,,4,4,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-19 00:00:00,1,"F","Nat",770,5,,-10,5,4,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-19 00:00:00,1,"M","Nat",695,4,,,4,4,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-19 00:00:00,1,"F","Nat",664,4,,,4,4,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-19 00:00:00,1,"F","Nat",673,4,,,4,4,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-19 00:00:00,1,"M","Hat",660,4,,,,4,4,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-19 00:00:00,1,"M","Hat",705,4,,4,,4,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-19 00:00:00,1,"M","Nat",778,4,,,4,4,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-19 00:00:00,1,"F","Nat",723,4,,-10,4,4,,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-19 00:00:00,1,"F","Hat",700,4,,-10,,4,4,0,"PU","Passed above weir","New","1ROP"
"Catherine Creek",2015,2015-6-19 00:00:00,1,"F","Nat",695,4,,,4,4,,0,"PU","Passed above weir","New","1ROP"
