"LCM_pop","River","Year","SurveyDate","SiteID","Section","AboveOrBelowWeir","AboveOrBelowRST","Survey Type","Objective","Count","Sex","Origin","ForkLength","BestAge","CWTAge","BestScaleAge","LengthAge","AgeKey","PreSpawn","PercentSpawned","MarkRecapSizeCategory","OPPunch","OperclePunchType","Comments"
"Lostine","Lostine River",2012.00,2012-8-16 00:00:00,"LOS4.1","Six mile Bridge to Acclimation Site","Above Weir",,"Pre-index","Redd & Carcass",1,"F","Hat",810,5,5,,5,5,"Spawned",100.00,"Adult","Yes","1LOP",
"Lostine","Lostine River",2012.00,2012-8-16 00:00:00,"LOS4.1","Six mile Bridge to Acclimation Site","Above Weir",,"Pre-index","Redd & Carcass",1,"F","Unk",730,4,,,4,4,"PreSpawn",0.00,"Adult","No","None","Fuzzy.  Deleted snout ID.  Duplicated with carcass 25415"
"Lostine","Lostine River",2012.00,2012-8-16 00:00:00,"LOS4.1","Six mile Bridge to Acclimation Site","Above Weir",,"Pre-index","Redd & Carcass",1,"F","Nat",670,4,,4,4,4,"Spawned",80.00,"Adult","Yes","1LOP",
"Lostine","Lostine River",2012.00,2012-8-31 00:00:00,"LOS4.1","Six mile Bridge to Acclimation Site","Above Weir",,"Supplemental","Redd & Carcass",1,"M","Hat",820,5,,,5,5,,,"Adult","Yes","1LOP",
"Lostine","Lostine River",2012.00,2012-8-31 00:00:00,"LOS4.1","Six mile Bridge to Acclimation Site","Above Weir",,"Supplemental","Redd & Carcass",1,"M","Hat",740,4,4,,4,4,,,"Adult","Yes","1LOP",
"Lostine","Lostine River",2012.00,2012-9-17 00:00:00,"LOS4.1","Six mile Bridge to Acclimation Site","Above Weir",,"Supplemental","Redd & Carcass",1,"F","Hat",730,4,4,,4,4,"Spawned",100.00,"Adult","Yes","1LOP",
"Lostine","Lostine River",2012.00,2012-8-31 00:00:00,"LOS4.1","Six mile Bridge to Acclimation Site","Above Weir",,"Supplemental","Redd & Carcass",1,"M","Hat",720,4,4,,4,4,,,"Adult","Yes","1LOP",
"Lostine","Lostine River",2012.00,2012-8-31 00:00:00,"LOS4.1","Six mile Bridge to Acclimation Site","Above Weir",,"Supplemental","Redd & Carcass",1,"F","Nat",670,4,,,4,4,"Spawned",100.00,"Adult","Yes","1LOP",
"Lostine","Lostine River",2012.00,2012-8-31 00:00:00,"LOS4.1","Six mile Bridge to Acclimation Site","Above Weir",,"Supplemental","Redd & Carcass",1,"M","Nat",765,4,,,4,4,,,"Adult","Yes","1LOP",
"Lostine","Lostine River",2012.00,2012-8-31 00:00:00,"LOS4.1","Six mile Bridge to Acclimation Site","Above Weir",,"Supplemental","Redd & Carcass",1,"M","Nat",780,4,,,4,4,,,"Adult","Yes","1LOP",
"Lostine","Lostine River",2012.00,2012-8-31 00:00:00,"LOS4.1","Six mile Bridge to Acclimation Site","Above Weir",,"Supplemental","Redd & Carcass",1,"M","Unk",695,4,,,4,4,,,"Adult","Yes","1LOP",
"Lostine","Lostine River",2012.00,2012-8-31 00:00:00,"LOS4.1","Six mile Bridge to Acclimation Site","Above Weir",,"Supplemental","Redd & Carcass",1,"F","Hat",880,5,5,,5,5,"Spawned",100.00,"Adult","Yes","1LOP",
"Lostine","Lostine River",2012.00,2012-8-31 00:00:00,"LOS4.1","Six mile Bridge to Acclimation Site","Above Weir",,"Supplemental","Redd & Carcass",1,"F","Hat",840,5,5,,5,5,"Spawned",100.00,"Adult","Yes","1LOP",
"Lostine","Lostine River",2012.00,2012-8-31 00:00:00,"LOS4.1","Six mile Bridge to Acclimation Site","Above Weir",,"Supplemental","Redd & Carcass",1,"F","Hat",820,5,5,,4,4,"Spawned",100.00,"Adult","Yes","1LOP",
"Lostine","Lostine River",2012.00,2012-8-31 00:00:00,"LOS4.1","Six mile Bridge to Acclimation Site","Above Weir",,"Supplemental","Redd & Carcass",1,"F","Hat",790,4,4,,4,4,"Spawned",100.00,"Adult","Yes","1LOP",
"Lostine","Lostine River",2012.00,2012-8-31 00:00:00,"LOS4.1","Six mile Bridge to Acclimation Site","Above Weir",,"Supplemental","Redd & Carcass",1,"F","Nat",780,4,,4,4,4,"Spawned",100.00,"Adult","Yes","1LOP",
"Lostine","Lostine River",2012.00,2012-8-31 00:00:00,"LOS4.1","Six mile Bridge to Acclimation Site","Above Weir",,"Supplemental","Redd & Carcass",1,"F","Nat",735,4,,,4,4,"Spawned",100.00,"Adult","No","None",
"Lostine","Lostine River",2012.00,2012-8-31 00:00:00,"LOS4.1","Six mile Bridge to Acclimation Site","Above Weir",,"Supplemental","Redd & Carcass",1,"F","Hat",720,4,,,4,4,"Spawned",100.00,"Adult","Yes","1LOP",
"Lostine","Lostine River",2012.00,2012-8-31 00:00:00,"LOS4.1","Six mile Bridge to Acclimation Site","Above Weir",,"Supplemental","Redd & Carcass",1,"F","Hat",720,4,4,,4,4,"Spawned",100.00,"Adult","Yes","1LOP",
"Lostine","Lostine River",2012.00,2012-8-31 00:00:00,"LOS4.1","Six mile Bridge to Acclimation Site","Above Weir",,"Supplemental","Redd & Carcass",1,"F","Hat",720,4,4,,4,4,"Spawned",100.00,"Adult","Yes","1LOP",
"Lostine","Lostine River",2012.00,2012-8-31 00:00:00,"LOS4.1","Six mile Bridge to Acclimation Site","Above Weir",,"Supplemental","Redd & Carcass",1,"F","Hat",730,4,4,,4,4,"PreSpawn",0.00,"Adult","Yes","1LOP",
"Lostine","Lostine River",2012.00,2012-8-31 00:00:00,"LOS4.1","Six mile Bridge to Acclimation Site","Above Weir",,"Supplemental","Redd & Carcass",1,"F","Hat",780,5,5,,4,4,"Spawned",100.00,"Adult","Yes","1LOP",
"Lostine","Lostine River",2012.00,2012-8-31 00:00:00,"LOS4.1","Six mile Bridge to Acclimation Site","Above Weir",,"Supplemental","Redd & Carcass",1,"F","Hat",740,4,4,,4,4,"Spawned",100.00,"Adult","Yes","1LOP",
"Lostine","Lostine River",2012.00,2012-8-31 00:00:00,"LOS4.1","Six mile Bridge to Acclimation Site","Above Weir",,"Supplemental","Redd & Carcass",1,"F","Nat",740,4,,,4,4,"Spawned",100.00,"Adult","Yes","1LOP",
"Lostine","Lostine River",2012.00,2012-8-31 00:00:00,"LOS4.1","Six mile Bridge to Acclimation Site","Above Weir",,"Supplemental","Redd & Carcass",1,"F","Hat",770,4,4,,4,4,"Spawned",100.00,"Adult","Yes","1LOP",
"Lostine","Lostine River",2012.00,2012-8-31 00:00:00,"LOS4.1","Six mile Bridge to Acclimation Site","Above Weir",,"Supplemental","Redd & Carcass",1,"F","Hat",770,4,4,,4,4,"Spawned",100.00,"Adult","Yes","1LOP",
"Lostine","Lostine River",2012.00,2012-8-31 00:00:00,"LOS4.1","Six mile Bridge to Acclimation Site","Above Weir",,"Supplemental","Redd & Carcass",1,"F","Hat",720,4,4,,4,4,"Spawned",100.00,"Adult","Yes","1LOP",
"Lostine","Lostine River",2012.00,2012-9-7 00:00:00,"LOS4.1","Six mile Bridge to Acclimation Site","Above Weir",,"Supplemental","Redd & Carcass",1,"F","Hat",750,4,4,,4,4,"Spawned",100.00,"Adult","Yes","1LOP",
"Lostine","Lostine River",2012.00,2012-9-7 00:00:00,"LOS4.1","Six mile Bridge to Acclimation Site","Above Weir",,"Supplemental","Redd & Carcass",1,"F","Nat",855,5,,,5,5,"Spawned",100.00,"Adult","Yes","1LOP",
"Lostine","Lostine River",2012.00,2012-9-7 00:00:00,"LOS4.1","Six mile Bridge to Acclimation Site","Above Weir",,"Supplemental","Redd & Carcass",1,"F","Nat",765,4,,,4,4,"Spawned",100.00,"Adult","Yes","1LOP",
"Lostine","Lostine River",2012.00,2012-9-7 00:00:00,"LOS4.1","Six mile Bridge to Acclimation Site","Above Weir",,"Supplemental","Redd & Carcass",1,"F","Hat",730,4,4,,4,4,"Spawned",100.00,"Adult","Yes","1LOP",
"Lostine","Lostine River",2012.00,2012-9-7 00:00:00,"LOS4.1","Six mile Bridge to Acclimation Site","Above Weir",,"Supplemental","Redd & Carcass",1,"F","Nat",665,4,,,4,4,"Spawned",100.00,"Adult","No","None",
"Lostine","Lostine River",2012.00,2012-9-7 00:00:00,"LOS4.1","Six mile Bridge to Acclimation Site","Above Weir",,"Supplemental","Redd & Carcass",1,"F","Hat",650,4,4,,4,4,"Spawned",100.00,"Adult","Yes","1LOP",
"Lostine","Lostine River",2012.00,2012-8-31 00:00:00,"LOS4.2","Acclimation Site to Lostine River Ranch Bridge","Above Weir",,"Supplemental","Redd & Carcass",1,"M","Nat",735,4,,,4,4,,,"Adult","Yes","1LOP","Deformed snout"
"Lostine","Lostine River",2012.00,2012-8-31 00:00:00,"LOS4.2","Acclimation Site to Lostine River Ranch Bridge","Above Weir",,"Supplemental","Redd & Carcass",1,"M","Hat",775,4,4,,4,4,,,"Adult","Yes","1LOP","Radio Tag 201; Cottonwood Hole"
"Lostine","Lostine River",2012.00,2012-8-31 00:00:00,"LOS4.2","Acclimation Site to Lostine River Ranch Bridge","Above Weir",,"Supplemental","Redd & Carcass",1,"M","Nat",800,4,,4,5,5,,,"Adult","Yes","1LOP",
"Lostine","Lostine River",2012.00,2012-8-31 00:00:00,"LOS4.2","Acclimation Site to Lostine River Ranch Bridge","Above Weir",,"Supplemental","Redd & Carcass",1,"M","Hat",785,4,4,,4,4,,,"Adult","Yes","1LOP",
"Lostine","Lostine River",2012.00,2012-8-31 00:00:00,"LOS4.2","Acclimation Site to Lostine River Ranch Bridge","Above Weir",,"Supplemental","Redd & Carcass",1,"M","Hat",785,4,4,,4,4,,,"Adult","Yes","1LOP",
"Lostine","Lostine River",2012.00,2012-8-31 00:00:00,"LOS4.2","Acclimation Site to Lostine River Ranch Bridge","Above Weir",,"Supplemental","Redd & Carcass",1,"M","Nat",780,4,,4,4,4,,,"Adult","Yes","1LOP",
"Lostine","Lostine River",2012.00,2012-8-31 00:00:00,"LOS4.2","Acclimation Site to Lostine River Ranch Bridge","Above Weir",,"Supplemental","Redd & Carcass",1,"M","Nat",775,4,,,4,4,,,"Adult","Yes","1LOP",
"Lostine","Lostine River",2012.00,2012-8-31 00:00:00,"LOS4.2","Acclimation Site to Lostine River Ranch Bridge","Above Weir",,"Supplemental","Redd & Carcass",1,"M","Nat",800,4,,4,4,4,,,"Adult","Yes","1LOP",
"Lostine","Lostine River",2012.00,2012-8-31 00:00:00,"LOS4.2","Acclimation Site to Lostine River Ranch Bridge","Above Weir",,"Supplemental","Redd & Carcass",1,"M","Hat",770,4,4,,4,4,,,"Adult","Yes","1LOP",
"Lostine","Lostine River",2012.00,2012-8-31 00:00:00,"LOS4.2","Acclimation Site to Lostine River Ranch Bridge","Above Weir",,"Supplemental","Redd & Carcass",1,"M","Hat",760,4,4,,4,4,,,"Adult","Yes","1LOP",
"Lostine","Lostine River",2012.00,2012-8-31 00:00:00,"LOS4.2","Acclimation Site to Lostine River Ranch Bridge","Above Weir",,"Supplemental","Redd & Carcass",1,"M","Hat",755,4,4,,4,4,,,"Adult","Yes","1LOP",
"Lostine","Lostine River",2012.00,2012-8-31 00:00:00,"LOS4.2","Acclimation Site to Lostine River Ranch Bridge","Above Weir",,"Supplemental","Redd & Carcass",1,"M","Hat",750,4,4,,4,4,,,"Adult","Yes","1LOP",
"Lostine","Lostine River",2012.00,2012-8-31 00:00:00,"LOS4.2","Acclimation Site to Lostine River Ranch Bridge","Above Weir",,"Supplemental","Redd & Carcass",1,"M","Nat",745,4,,,4,4,,,"Adult","Yes","1LOP",
"Lostine","Lostine River",2012.00,2012-8-31 00:00:00,"LOS4.2","Acclimation Site to Lostine River Ranch Bridge","Above Weir",,"Supplemental","Redd & Carcass",1,"F","Nat",750,4,,,4,4,"Spawned",100.00,"Adult","Yes","1LOP",
"Lostine","Lostine River",2012.00,2012-8-31 00:00:00,"LOS4.2","Acclimation Site to Lostine River Ranch Bridge","Above Weir",,"Supplemental","Redd & Carcass",1,"M","Hat",810,4,4,,4,4,,,"Adult","Yes","1LOP",
"Lostine","Lostine River",2012.00,2012-8-31 00:00:00,"LOS4.2","Acclimation Site to Lostine River Ranch Bridge","Above Weir",,"Supplemental","Redd & Carcass",1,"F","Hat",725,4,4,,4,4,"Spawned",100.00,"Adult","Yes","1LOP",
"Lostine","Lostine River",2012.00,2012-8-31 00:00:00,"LOS4.2","Acclimation Site to Lostine River Ranch Bridge","Above Weir",,"Supplemental","Redd & Carcass",1,"M","Nat",745,5,,,5,5,,,"Adult","Yes","1LOP",
"Lostine","Lostine River",2012.00,2012-8-31 00:00:00,"LOS4.2","Acclimation Site to Lostine River Ranch Bridge","Above Weir",,"Supplemental","Redd & Carcass",1,"F","Nat",700,4,,4,4,4,"Spawned",100.00,"Adult","Yes","1LOP",
"Lostine","Lostine River",2012.00,2012-8-31 00:00:00,"LOS4.2","Acclimation Site to Lostine River Ranch Bridge","Above Weir",,"Supplemental","Redd & Carcass",1,"F","Nat",730,4,,,4,4,"Unknown",-99.00,"Adult","Yes","1LOP",
"Lostine","Lostine River",2012.00,2012-8-31 00:00:00,"LOS4.2","Acclimation Site to Lostine River Ranch Bridge","Above Weir",,"Supplemental","Redd & Carcass",1,"F","Hat",730,4,4,,4,4,"Spawned",100.00,"Adult","Yes","1LOP","Radio Tag 175; N 45.426.11 W 117.423.10"
"Lostine","Lostine River",2012.00,2012-8-31 00:00:00,"LOS4.2","Acclimation Site to Lostine River Ranch Bridge","Above Weir",,"Supplemental","Redd & Carcass",1,"F","Hat",730,4,4,,4,4,"Spawned",100.00,"Adult","Yes","1LOP",
"Lostine","Lostine River",2012.00,2012-8-31 00:00:00,"LOS4.2","Acclimation Site to Lostine River Ranch Bridge","Above Weir",,"Supplemental","Redd & Carcass",1,"M","Hat",734,4,,,4,4,,,"Adult","Yes","1LOP",
"Lostine","Lostine River",2012.00,2012-8-31 00:00:00,"LOS4.2","Acclimation Site to Lostine River Ranch Bridge","Above Weir",,"Supplemental","Redd & Carcass",1,"F","Nat",720,4,,,4,4,"Spawned",100.00,"Adult","Yes","1LOP",
"Lostine","Lostine River",2012.00,2012-8-31 00:00:00,"LOS4.2","Acclimation Site to Lostine River Ranch Bridge","Above Weir",,"Supplemental","Redd & Carcass",1,"F","Hat",720,4,4,,4,4,"Spawned",100.00,"Adult","Yes","1LOP",
"Lostine","Lostine River",2012.00,2012-8-31 00:00:00,"LOS4.2","Acclimation Site to Lostine River Ranch Bridge","Above Weir",,"Supplemental","Redd & Carcass",1,"F","Nat",720,4,,,4,4,"PreSpawn",0.00,"Adult","Yes","1LOP",
"Lostine","Lostine River",2012.00,2012-8-31 00:00:00,"LOS4.2","Acclimation Site to Lostine River Ranch Bridge","Above Weir",,"Supplemental","Redd & Carcass",1,"F","Nat",705,4,,,4,4,"Spawned",100.00,"Adult","Yes","1LOP",
"Lostine","Lostine River",2012.00,2012-8-31 00:00:00,"LOS4.2","Acclimation Site to Lostine River Ranch Bridge","Above Weir",,"Supplemental","Redd & Carcass",1,"M","Nat",870,5,,5,5,5,,,"Adult","Yes","1LOP",
"Lostine","Lostine River",2012.00,2012-8-31 00:00:00,"LOS4.2","Acclimation Site to Lostine River Ranch Bridge","Above Weir",,"Supplemental","Redd & Carcass",1,"F","Hat",700,4,,,4,4,"Spawned",100.00,"Adult","Yes","1LOP","Snout eaten"
"Lostine","Lostine River",2012.00,2012-8-31 00:00:00,"LOS4.2","Acclimation Site to Lostine River Ranch Bridge","Above Weir",,"Supplemental","Redd & Carcass",1,"F","Hat",700,4,4,,4,4,"Spawned",100.00,"Adult","Yes","1LOP",
"Lostine","Lostine River",2012.00,2012-8-31 00:00:00,"LOS4.2","Acclimation Site to Lostine River Ranch Bridge","Above Weir",,"Supplemental","Redd & Carcass",1,"F","Nat",695,4,,,4,4,"Spawned",100.00,"Adult","Yes","1LOP",
"Lostine","Lostine River",2012.00,2012-8-31 00:00:00,"LOS4.2","Acclimation Site to Lostine River Ranch Bridge","Above Weir",,"Supplemental","Redd & Carcass",1,"F","Nat",690,4,,4,4,4,"Spawned",100.00,"Adult","Yes","1LOP",
"Lostine","Lostine River",2012.00,2012-8-31 00:00:00,"LOS4.2","Acclimation Site to Lostine River Ranch Bridge","Above Weir",,"Supplemental","Redd & Carcass",1,"F","Hat",680,4,4,,4,4,"Spawned",100.00,"Adult","Yes","1LOP",
"Lostine","Lostine River",2012.00,2012-8-31 00:00:00,"LOS4.2","Acclimation Site to Lostine River Ranch Bridge","Above Weir",,"Supplemental","Redd & Carcass",1,"F","Nat",640,4,,-99,4,4,"Spawned",100.00,"Adult","Yes","1LOP","Radio Tag 191; N 45.431.09 W 117.424.52"
"Lostine","Lostine River",2012.00,2012-8-31 00:00:00,"LOS4.2","Acclimation Site to Lostine River Ranch Bridge","Above Weir",,"Supplemental","Redd & Carcass",1,"F","Hat",620,4,4,,4,4,"Spawned",100.00,"Jack","Yes","1LOP",
"Lostine","Lostine River",2012.00,2012-8-31 00:00:00,"LOS4.2","Acclimation Site to Lostine River Ranch Bridge","Above Weir",,"Supplemental","Redd & Carcass",1,"F","Nat",710,4,,4,4,4,"Spawned",100.00,"Adult","Yes","1LOP",
"Lostine","Lostine River",2012.00,2012-8-24 00:00:00,"LOS4.2","Acclimation Site to Lostine River Ranch Bridge","Above Weir",,"Index","Redd & Carcass",1,"M","Nat",808,4,,4,4,4,,,"Adult","Yes","1LOP",
"Lostine","Lostine River",2012.00,2012-8-24 00:00:00,"LOS4.2","Acclimation Site to Lostine River Ranch Bridge","Above Weir",,"Index","Redd & Carcass",1,"F","Nat",720,4,,,4,,"Spawned",100.00,"Adult NA","Unk","Unk",
"Lostine","Lostine River",2012.00,2012-8-31 00:00:00,"LOS4.2","Acclimation Site to Lostine River Ranch Bridge","Above Weir",,"Supplemental","Redd & Carcass",1,"M","Nat",745,4,,4,4,4,,,"Adult","Yes","1LOP",
"Lostine","Lostine River",2012.00,2012-8-24 00:00:00,"LOS4.2","Acclimation Site to Lostine River Ranch Bridge","Above Weir",,"Index","Redd & Carcass",1,"F","Nat",724,4,,,4,4,"PreSpawn",0.00,"Adult","Yes","1LOP",
"Lostine","Lostine River",2012.00,2012-8-24 00:00:00,"LOS4.2","Acclimation Site to Lostine River Ranch Bridge","Above Weir",,"Index","Redd & Carcass",1,"F","Nat",725,4,,,4,4,"Spawned",100.00,"Adult","Yes","1LOP",
"Lostine","Lostine River",2012.00,2012-8-24 00:00:00,"LOS4.2","Acclimation Site to Lostine River Ranch Bridge","Above Weir",,"Index","Redd & Carcass",1,"F","Hat",726,4,4,,4,4,"PreSpawn",0.00,"Adult","Yes","1LOP",
"Lostine","Lostine River",2012.00,2012-8-24 00:00:00,"LOS4.2","Acclimation Site to Lostine River Ranch Bridge","Above Weir",,"Index","Redd & Carcass",1,"F","Nat",727,4,,4,4,4,"Spawned",100.00,"Adult","Yes","1LOP",
"Lostine","Lostine River",2012.00,2012-8-24 00:00:00,"LOS4.2","Acclimation Site to Lostine River Ranch Bridge","Above Weir",,"Index","Redd & Carcass",1,"F","Hat",733,4,4,,4,4,"Spawned",100.00,"Adult","Yes","1LOP",
"Lostine","Lostine River",2012.00,2012-8-24 00:00:00,"LOS4.2","Acclimation Site to Lostine River Ranch Bridge","Above Weir",,"Index","Redd & Carcass",1,"F","Nat",735,4,,,4,4,"Spawned",100.00,"Adult","Yes","1LOP",
"Lostine","Lostine River",2012.00,2012-8-24 00:00:00,"LOS4.2","Acclimation Site to Lostine River Ranch Bridge","Above Weir",,"Index","Redd & Carcass",1,"F","Nat",760,4,,4,4,4,"Spawned",100.00,"Adult","Yes","1LOP",
"Lostine","Lostine River",2012.00,2012-8-24 00:00:00,"LOS4.2","Acclimation Site to Lostine River Ranch Bridge","Above Weir",,"Index","Redd & Carcass",1,"F","Nat",760,4,,4,4,4,"PreSpawn",0.00,"Adult","Yes","1LOP",
"Lostine","Lostine River",2012.00,2012-8-24 00:00:00,"LOS4.2","Acclimation Site to Lostine River Ranch Bridge","Above Weir",,"Index","Redd & Carcass",1,"F","Nat",789,4,,,4,4,"Spawned",100.00,"Adult","Yes","1LOP",
"Lostine","Lostine River",2012.00,2012-8-24 00:00:00,"LOS4.2","Acclimation Site to Lostine River Ranch Bridge","Above Weir",,"Index","Redd & Carcass",1,"M","Hat",652,4,4,,4,4,,,"Adult","Yes","1LOP",
"Lostine","Lostine River",2012.00,2012-8-24 00:00:00,"LOS4.2","Acclimation Site to Lostine River Ranch Bridge","Above Weir",,"Index","Redd & Carcass",1,"M","Nat",694,4,,,4,4,,,"Adult","Yes","1LOP",
"Lostine","Lostine River",2012.00,2012-8-31 00:00:00,"LOS4.2","Acclimation Site to Lostine River Ranch Bridge","Above Weir",,"Supplemental","Redd & Carcass",1,"M","Hat",720,4,4,,4,4,,,"Adult","Yes","1LOP",
"Lostine","Lostine River",2012.00,2012-9-17 00:00:00,"LOS4.2","Acclimation Site to Lostine River Ranch Bridge","Above Weir",,"Supplemental","Redd & Carcass",1,"M","Nat",695,4,,,4,4,,,"Adult","Yes","1LOP",
"Lostine","Lostine River",2012.00,2012-8-31 00:00:00,"LOS4.2","Acclimation Site to Lostine River Ranch Bridge","Above Weir",,"Supplemental","Redd & Carcass",1,"F","Hat",750,4,4,,4,4,"Spawned",100.00,"Adult","Yes","1LOP",
"Lostine","Lostine River",2012.00,2012-8-31 00:00:00,"LOS4.2","Acclimation Site to Lostine River Ranch Bridge","Above Weir",,"Supplemental","Redd & Carcass",1,"F","Hat",745,4,4,,4,4,"Spawned",100.00,"Adult","Yes","1LOP",
"Lostine","Lostine River",2012.00,2012-8-31 00:00:00,"LOS4.2","Acclimation Site to Lostine River Ranch Bridge","Above Weir",,"Supplemental","Redd & Carcass",1,"F","Hat",745,4,4,,4,4,"Spawned",100.00,"Adult","Yes","1LOP",
"Lostine","Lostine River",2012.00,2012-8-31 00:00:00,"LOS4.2","Acclimation Site to Lostine River Ranch Bridge","Above Weir",,"Supplemental","Redd & Carcass",1,"F","Nat",740,4,,,4,4,"Spawned",100.00,"Adult","Yes","1LOP",
"Lostine","Lostine River",2012.00,2012-8-31 00:00:00,"LOS4.2","Acclimation Site to Lostine River Ranch Bridge","Above Weir",,"Supplemental","Redd & Carcass",1,"F","Nat",740,4,,,4,4,"Spawned",100.00,"Adult","Yes","1LOP",
"Lostine","Lostine River",2012.00,2012-8-24 00:00:00,"LOS4.2","Acclimation Site to Lostine River Ranch Bridge","Above Weir",,"Index","Redd & Carcass",1,"M","Nat",699,4,,,4,4,,,"Adult","Yes","1LOP",
"Lostine","Lostine River",2012.00,2012-8-31 00:00:00,"LOS4.2","Acclimation Site to Lostine River Ranch Bridge","Above Weir",,"Supplemental","Redd & Carcass",1,"F","Hat",735,4,4,,4,4,"Spawned",100.00,"Adult","Yes","1LOP",
"Lostine","Lostine River",2012.00,2012-8-24 00:00:00,"LOS4.2","Acclimation Site to Lostine River Ranch Bridge","Above Weir",,"Index","Redd & Carcass",1,"M","Nat",700,4,,,4,4,,,"Adult","Yes","1LOP",
"Lostine","Lostine River",2012.00,2012-9-17 00:00:00,"LOS4.2","Acclimation Site to Lostine River Ranch Bridge","Above Weir",,"Supplemental","Redd & Carcass",1,"F","Hat",750,4,4,,4,4,"Spawned",100.00,"Adult","Yes","1LOP",
"Lostine","Lostine River",2012.00,2012-9-17 00:00:00,"LOS4.2","Acclimation Site to Lostine River Ranch Bridge","Above Weir",,"Supplemental","Redd & Carcass",1,"F","Hat",745,4,4,,4,,"Unknown",-99.00,"Adult NA","Unk","Unk",
"Lostine","Lostine River",2012.00,2012-9-17 00:00:00,"LOS4.2","Acclimation Site to Lostine River Ranch Bridge","Above Weir",,"Supplemental","Redd & Carcass",1,"F","Hat",720,4,4,,4,4,"Spawned",100.00,"Adult","Yes","1LOP",
"Lostine","Lostine River",2012.00,2012-9-17 00:00:00,"LOS4.2","Acclimation Site to Lostine River Ranch Bridge","Above Weir",,"Supplemental","Redd & Carcass",1,"F","Nat",685,4,,,4,4,"Spawned",100.00,"Adult","Yes","1LOP",
"Lostine","Lostine River",2012.00,2012-8-24 00:00:00,"LOS4.2","Acclimation Site to Lostine River Ranch Bridge","Above Weir",,"Index","Redd & Carcass",1,"M","Nat",810,4,,4,4,4,,,"Adult","Yes","1LOP",
